time,water_flow,temperature,vacuum_pressure
81,100.35711257151175,24.741977635891313,1.0058209770346861e-06
82,101.47789404474152,25.048060388470493,9.977351590115016e-07
83,99.48172978172636,24.768862355647478,9.904056076327651e-07
84,99.1915063971068,24.782751886283844,9.962779322392894e-07
85,99.49824295641547,24.84541393826568,1.0108874861970417e-06
86,100.91540211770207,25.111066885816857,1.018845863059346e-06
87,100.32875110965969,24.76062568916826,1.0154324352827219e-06
88,99.47023979623296,25.62787806278676,9.951115057821372e-07
89,100.51326743311336,24.552696348890247,9.888038256671098e-07
90,100.09707754934804,24.90656417791932,1.001408862469112e-06
91,100.9686449905329,24.78013447086291,9.823156063443714e-07
92,99.29794690612265,25.723488942176868,1.0032316771418477e-06
93,99.67233785340223,25.098277388255788,9.985239741370133e-07
94,99.60789184686784,25.515922269734318,9.953396349813175e-07
95,98.53648505186788,24.257219813481512,9.84052969327332e-07
96,100.29612027706457,25.13352513293463,1.005136001065697e-06
97,100.26105527217989,25.44481539781172,9.94672991603381e-07
98,100.00511345664246,25.041141994637712,9.88300831642897e-07
99,99.76541286662486,25.532740187532674,9.712773778671836e-07
100,98.58462925794959,24.741355774949813,9.997248509494935e-07
101,99.57935467723465,25.70467372009279,1.0177225159666974e-06
102,99.65728548347323,26.149449061809626,1.0166125921454786e-06
103,99.19772273077838,24.818580719780172,9.954290374341372e-07
104,99.83871428833399,24.777248739299615,9.939778793963822e-07
105,100.40405085681454,25.72669223855885,1.00468774256075e-06
106,101.88618590121052,25.789786072865358,9.90016145608117e-07
107,100.17457781283184,24.738569986423364,1.0030179189981946e-06
108,100.25755039072277,24.78990659145207,1.0076608027838468e-06
109,99.92555408423384,24.859107695569747,1.0122693322388431e-06
110,98.08122878470095,24.327774744482863,9.989984592352004e-07
111,99.97348612455079,24.5406740267579,9.979632624982302e-07
112,100.06023020994103,24.497929616623967,9.912201741324343e-07
113,102.46324211248529,24.616101217447937,9.917311964596014e-07
114,99.80763903521888,24.98265755630661,9.977352110809847e-07
115,100.3015473423336,25.11710736626826,1.0036736550681617e-06
116,99.96528823029476,25.775250246407037,1.0091358462623325e-06
117,98.83132196238047,24.500822979630605,9.919682104931964e-07
118,101.14282281451501,25.492161199238293,1.0149268856895952e-06
119,100.75193303268678,24.893005577887244,9.972887639895744e-07
120,100.79103194704305,24.975268145173782,9.997863270565155e-07
121,99.09061254520526,25.337409746083303,9.925278832085218e-07
122,101.4027943109361,24.438638989218852,9.757575973972706e-07
123,98.59814893720772,25.191204873092026,1.0088404539636104e-06
124,100.58685709380028,25.08322610410653,1.0073684389709244e-06
125,102.19045562580997,25.246225632004073,9.97186724428818e-07
126,99.00946367486931,25.14458432195391,1.0006699071722486e-06
127,99.43370227039723,26.22765006995545,1.005159392177041e-06
128,100.09965136508764,24.68113000787434,9.843745414311346e-07
129,99.4965243458838,24.73450152249909,9.94709473226537e-07
130,98.44933656893387,24.68842973678762,1.0079426467962182e-06
131,100.06856297480603,24.722261440419874,9.874571057683074e-07
132,98.93769628627389,24.68130643634674,1.0029355793216662e-06
133,100.47359243063518,25.594508265553777,9.864341819537659e-07
134,99.0805757657662,25.710252123994927,1.0046642998243353e-06
135,101.54993440501754,24.71462685312526,9.996435851770252e-07
136,99.21674670766376,24.583822213447885,9.838486818409448e-07
137,99.67793848379432,25.235707778193202,1.0116473935445717e-06
138,100.81351721736966,24.723888477859514,9.926540842320194e-07
139,98.76913568356605,25.316465908877756,9.91897475629856e-07
140,100.22745993460413,25.10146151042565,1.0020056919723094e-06
141,101.30714275428242,24.242127942501384,1.0114863734942871e-06
142,98.39251676543877,25.77375260066503,9.89841781810216e-07
143,100.18463385853231,25.897938836547763,1.0006167984984797e-06
144,100.25988279424843,24.693605654757807,1.0042881650033058e-06
145,100.78182287177731,24.806149220032008,1.0069310560726314e-06
146,98.76304928912192,25.142932695362454,1.0017644155527723e-06
147,98.67954338691573,25.16722839499351,9.963297216091666e-07
148,100.5219415656169,25.329272136336414,9.917240977935128e-07
149,100.29698467323318,26.005102269383176,1.0008614388304636e-06
150,100.25049285034588,24.911526386252977,9.89278609880144e-07
151,100.34644820949697,24.600851377730773,9.707864951650538e-07
152,99.31997527842151,24.310340385992735,1.0043655980415766e-06
153,100.232253697161,24.63453498002904,1.0090393484108618e-06
154,100.29307247329868,24.983436513563102,9.763706756445816e-07
155,99.28564858197363,25.897278931758894,9.899026929529005e-07
156,101.86577451114475,24.741194350481916,1.006191542610052e-06
157,100.47383292091179,25.11189397581945,1.020574954697117e-06
158,98.80869650279735,24.991788551963623,1.000207937076754e-06
159,100.65655360863383,25.594196636724043,9.927199705877086e-07
160,99.02531832977267,26.263466212936812,9.981710355889516e-07
161,100.78708460374246,24.73456561353984,1.0137487641914817e-06
162,101.15859557900741,24.755280278740887,9.935403582087546e-07
163,99.17931768164829,25.522080438534537,9.920080799334974e-07
164,100.96337612924432,25.340945744813155,9.951725647781796e-07
165,100.41278092693649,25.923353662868017,9.904667139174129e-07
166,100.82206015999449,25.291964092662983,1.001226703159948e-06
167,101.89679298265395,24.82035395460647,1.0162467845846956e-06
168,99.75461188399713,25.295327415346154,1.0032307927311602e-06
169,99.24626383564251,25.554351790291452,9.97476464978737e-07
170,99.11048557037448,25.41024109059868,9.970818873108446e-07
171,99.18418971503456,25.25363701555365,9.843680919130334e-07
172,99.92289829058589,25.533337344794578,1.0088310977714715e-06
173,100.34115197481664,25.584647795222835,9.992216280298719e-07
174,100.27669079933001,25.691079495518764,9.981952008640937e-07
175,100.82718324903603,25.32435494379482,1.0319310756784486e-06
176,100.0130018918779,24.916440959841573,1.0029875290836567e-06
177,101.45353407715731,25.07335684321666,9.92482089499048e-07
178,99.73534316676205,25.60325448325418,9.957364240379446e-07
179,102.72016916658961,24.591532164506383,1.0114844570919675e-06
180,100.625667347765,25.18433665443645,1.0011327041053775e-06
181,99.14284244358372,24.80333059383632,9.856172202168264e-07
182,98.92910750193889,25.01437241146741,1.009192289345752e-06
183,100.48247241524318,25.63922593130365,9.9331855914461e-07
184,99.77653721467415,25.09554953400995,1.0187329777621755e-06
185,100.71400049409209,25.023218274078076,1.0108004806571463e-06
186,100.47323762457354,24.32007192951004,9.955267810434124e-07
187,99.92717108734313,25.37312678301361,1.012810163617351e-06
188,99.15320628193159,25.32274209057054,1.000678555105274e-06
189,98.48515277531413,26.08162736165273,1.008527736751222e-06
190,99.55348504793298,24.8461108825235,1.0048473281729447e-06
191,100.85639879432347,25.10957516383197,9.915364334500912e-07
192,100.21409374413021,25.124691841855377,9.935645016768253e-07
193,98.75426122128802,25.788726639881737,1.0102996081758116e-06
194,100.17318092585118,24.952352233806526,9.966522466789345e-07
195,100.38531737972883,25.13951076288517,9.9596351536758e-07
196,99.11614256379886,25.30394825485827,9.904487742065064e-07
197,100.15372510594553,25.09330456157818,1.0042359906559346e-06
198,100.058208718446,24.776783192724736,1.0206252491924315e-06
199,98.85702970216937,25.097044996449153,9.893246708574573e-07
200,100.35778736034828,25.536815874929886,1.0002421945667274e-06
201,100.56078452636824,24.48674235029447,1.0141222055541543e-06
202,101.08305124317528,25.06648483707344,9.992035860875427e-07
203,101.0538020520349,24.649939592530412,1.0045237179624973e-06
204,98.6223306320429,25.59752331446242,9.89376064718531e-07
205,99.06217496008487,24.23840654760811,1.0042830709720765e-06
206,100.51503526720866,24.720539076364204,9.981285573499544e-07
207,100.51378595091221,25.18860593753226,1.0098572999567985e-06
208,100.51504768630605,25.78276201461717,1.0118738605156474e-06
209,103.85273149065472,24.967124869463508,1.0258956364201862e-06
210,100.57089051069316,24.7224002366534,1.0057963317321358e-06
211,101.1355656401806,25.940578534720295,1.0032579631658216e-06
212,100.9540017634932,24.27599304979188,1.0019438430157732e-06
213,100.6513912513058,23.900597021689958,9.964683370718931e-07
214,99.68473075535965,25.220007225026666,1.003384838434617e-06
215,100.75896922049327,24.748972887823694,9.970459858986096e-07
216,99.22717478546242,24.489383591434642,1.001684609762696e-06
217,99.76318139326,25.354178223649676,1.0131759753560796e-06
218,99.51463645217089,25.1219003568856,9.899345743472036e-07
219,100.08187413938633,24.717960684631635,1.0113987856112904e-06
220,102.31465856667351,24.359847800664554,1.0131711506733987e-06
221,98.13273480740826,25.43622866414007,9.98819314730089e-07
222,100.68626019037451,25.325100588979332,9.78781451009914e-07
223,98.38728412881035,24.95041206811031,9.939217801290556e-07
224,99.52806813421057,25.923318498023832,1.012969945465611e-06
225,101.08895059696736,24.464957616836923,9.997713193770112e-07
226,100.06428001909546,24.23723741453763,9.900069776770509e-07
227,98.92225522207069,24.654045965059378,9.949522507877178e-07
228,99.28469629074003,24.97720699182225,1.0084062002650455e-06
229,100.67959774893468,25.121669724661345,1.0054673356820137e-06
230,99.26963336828287,24.879381971071837,9.97610679008303e-07
231,100.21645858958198,25.176027698257148,9.96331755881853e-07
232,100.04557183990381,24.374230287904776,9.960824185095617e-07
233,99.34839965239418,25.72188230203663,9.90775898155015e-07
234,102.14394408932533,24.958924410803714,1.0161537568946943e-06
235,100.63391902231801,25.558647915794065,9.967767953078867e-07
236,97.97485741334239,25.171362673188852,1.0121715852082549e-06
237,100.18645431476942,25.22837660957689,1.0152131605192246e-06
238,99.33821353523162,25.284883640116103,1.0099831089814795e-06
239,100.85243333479622,25.22385428000866,9.956837968728195e-07
240,99.2074792615673,25.321361379933773,1.004037300903366e-06
241,99.8852635585331,25.664576265066216,9.997580439360907e-07
242,100.50498727898045,25.098260584850735,9.909629813926987e-07
243,100.86575519417012,25.354501878794256,1.003243592817216e-06
244,98.79970359294423,24.955132152856386,9.882096020884019e-07
245,99.66549876415905,25.720058607724738,1.0118767938846156e-06
246,99.52505468883905,24.661803848970365,9.95353827027016e-07
247,99.34667076742629,25.900470216455407,1.0020115965587284e-06
248,101.7654542402811,24.97992102467783,1.0028328787154614e-06
249,100.40498171096095,24.284612448940976,9.974109502629591e-07
250,98.73911604566496,25.064052207455394,1.0058669380147527e-06
251,100.91786194705477,24.65947417126256,9.952509634337748e-07
252,102.12215619701263,25.42032177449436,1.0087129729745724e-06
253,101.03246526055115,24.673688010348805,9.865402031975326e-07
254,98.48063003404599,24.77690828339261,1.001263795795464e-06
255,99.51576592713374,24.055229634527233,1.0193892899905827e-06
256,101.26691114918663,24.773846840375462,9.899966867539441e-07
257,99.29233053438122,23.788060336685522,9.932225502947515e-07
258,100.44381942814623,24.20804858825714,1.0051390784965892e-06
259,100.77463405342934,25.38020732807215,1.001795817819396e-06
260,99.07306952842191,25.392900079325415,1.0035063009927355e-06
261,99.9404746439382,25.212728780892483,1.0048918713014766e-06
262,96.75873265993093,24.516511928435392,1.0063472146856177e-06
263,98.97561235866571,24.97614432192901,1.0110969984195622e-06
264,99.74743184860684,24.998198730454718,1.0040981865692852e-06
265,98.75221681803515,24.420817655403727,9.975874234538146e-07
266,101.63241130393163,25.751699150883574,1.0067257370120273e-06
267,98.56985862203936,25.438681145287834,1.0189988193489521e-06
268,99.55995551330301,24.889517913085168,9.986736625361742e-07
269,100.13074057728609,25.013442919497265,9.902547069532935e-07
270,101.44127328906612,25.104191403973775,1.0110708066928697e-06
271,98.56413784882056,23.979132565787854,9.98796188360464e-07
272,101.16316375215496,24.8764113087397,9.782733045398596e-07
273,100.01023306101959,24.659007876001102,1.008474216771504e-06
274,99.01849134895205,24.499189995052543,9.946467181404608e-07
275,100.46210347426327,24.859449853557024,9.990946671769584e-07
276,100.19905969557347,25.898843263424762,1.00331980330569e-06
277,99.3997831228412,25.320421430633505,1.0019049967977907e-06
278,100.06980208499002,24.714410505108603,1.0070945181713904e-06
279,99.61468640313824,25.28629139067808,9.956451362943015e-07
280,100.11351734525125,25.699677718293,1.0051310579817608e-06
281,100.66213067452105,25.462316841456385,9.974045332241607e-07
282,101.58601681614535,25.029815184960086,1.0073881048088749e-06
283,98.76218450117315,24.67653161114721,1.0061536748401306e-06
284,102.13303337465626,25.349111656806794,9.90645612979554e-07
285,98.0479122004775,25.196742692710874,1.0108598211617502e-06
286,99.84821490496442,25.447596610013868,9.946403655488595e-07
287,100.58831720648458,25.317585900840985,1.0080805779828114e-06
288,100.28099186773504,25.52477635765967,1.0036728731340133e-06
289,99.3773004801794,24.732382394219716,1.0183818367679512e-06
290,99.79187774964272,25.658697032817162,9.977653401762814e-07
291,99.50699906534116,25.0987998023462,9.96506832038818e-07
292,99.4106352430558,26.037630436312632,9.998058039411226e-07
293,100.84960209702102,24.655406090955218,9.969682021716572e-07
294,100.35701548596505,25.867981901582624,1.0079994190194204e-06
295,99.30709040473934,25.098955391731323,9.83836893915634e-07
296,100.89959987543325,24.674290998192777,9.894631758085365e-07
297,100.30729952087661,24.75805708297284,9.89321970784208e-07
298,100.81286211883896,24.83982634590284,1.0095030759197358e-06
299,100.62962884192362,25.212082973200957,1.0171061337258192e-06
300,99.17100498907793,25.26141774401775,9.989555078146252e-07
301,99.43981895980303,24.713149998030712,9.983117827680999e-07
302,100.74729360512326,24.987822703869508,1.0007005216311318e-06
303,100.61037026543346,26.071135179305934,1.0116187830260819e-06
304,99.97909840603585,25.863771585050355,9.907264686580942e-07
305,100.11732738330878,25.218161834837016,1.0023836898273478e-06
306,101.27766489578842,25.0190017390841,1.0097519762978243e-06
307,99.40842861116417,25.06001566335913,1.0050109416993984e-06
308,100.54709738117003,25.306758986365207,1.0018958161659873e-06
309,99.7978073475661,24.488603717400796,1.0100104609256714e-06
310,99.78231879677278,24.871311731288326,9.729676770700075e-07
311,101.0987768519872,24.165707963061205,1.006778753195309e-06
312,100.82541634898803,25.19961156130264,9.934592431687257e-07
313,100.81350963600063,25.32359796985137,9.816936710314354e-07
314,101.30547880715433,24.758406768850314,1.0051120259952498e-06
315,100.02100384163276,25.786993381645015,1.0137365854516295e-06
316,100.68195297129496,24.38711716849883,9.98625514853723e-07
317,99.68973324340655,24.26781255989509,1.0095287454720292e-06
318,100.32416635248845,25.112225909279985,1.0161227825798863e-06
319,99.86985694563232,25.523549151306078,1.0131491445358405e-06
320,100.09699596499271,25.841963845728934,1.016399645293714e-06
321,100.59515702543692,24.77055786856553,1.0074212749107188e-06
322,99.18177931676652,25.539340416715646,1.000754336389016e-06
323,102.09238727568545,24.980745765249647,9.839803418810284e-07
324,98.9939826185003,24.91368635002959,9.975393751187004e-07
325,98.78581138721226,25.441829968743335,9.91567534046838e-07
326,101.15811087350006,25.32616143920671,1.021709427174978e-06
327,100.79166269396293,24.211803921507876,9.982411418756765e-07
328,100.62411981705216,25.738270174862947,1.0012320480678448e-06
329,100.62834550926428,25.690045677073726,1.0055148537604047e-06
330,99.98775322715309,24.687218649245235,1.0004360244637245e-06
331,99.10274562851417,25.197901766718704,1.0169505104043075e-06
332,100.07580455819372,25.247015093141368,9.937735063826553e-07
333,99.32283828848789,25.130336882911955,1.0019460745523724e-06
334,100.97511973341776,24.72484742307729,9.925752941430194e-07
335,99.85294261849786,24.664188316030973,9.867997748877929e-07
336,99.17450280320749,24.987222964504276,9.93882309090947e-07
337,99.678614158347,25.586364509629682,9.996296320295158e-07
338,100.41293145427562,25.271800077297215,9.957069777548273e-07
339,99.43627544719602,24.814692833956947,9.930757902012613e-07
340,99.17777960443357,25.385849355324172,9.859368253632817e-07
341,100.24368721149192,23.57572868968496,9.99168944273713e-07
342,100.24496657110872,25.57438285018605,9.849527962596899e-07
343,99.49305682462887,24.130143110610952,1.007600559636896e-06
344,99.52896169438168,24.818779529298435,1.000824397529345e-06
345,100.23204993735763,24.44016505268693,9.854244850053506e-07
346,98.55191565850268,24.352659262139547,9.969079092295014e-07
347,98.59253622562345,25.58041339368926,9.92478435944094e-07
348,99.28155577874756,24.766149399344055,1.0031917451041918e-06
349,99.78655284828815,25.17325194086536,1.0134045044602315e-06
350,100.310907565598,24.97653971056041,9.812482753035424e-07
351,101.47535621694955,25.23852041361156,1.0011502607914742e-06
352,100.85765962320203,25.038410945530128,9.983986720443336e-07
353,99.84006147003657,24.358503887905716,1.0067134007645046e-06
354,99.9809837920973,25.49813340972357,1.0021319662823769e-06
355,98.99747063536219,24.753121708419343,9.924803066826117e-07
356,99.9814868640076,24.221709050670125,9.968094606433337e-07
357,99.71134136107986,24.785942419517045,9.92039741431965e-07
358,100.32271856033809,25.750379895317156,1.010760071385986e-06
359,99.17276905644768,25.425110871056745,1.0002131164867194e-06
360,100.51934651424118,24.82567393279607,1.0190119068575301e-06
361,101.53273891300258,24.825371147840787,9.993933918618537e-07
362,99.89123985154315,24.839182474391308,9.929159323308954e-07
363,100.40171172209894,26.03837399178042,9.848628560738717e-07
364,100.69014399171111,25.190967726115776,9.819686032374405e-07
365,99.59877952811416,25.215020823595534,9.841586405699451e-07
366,100.22409248181042,25.515141727015923,1.0026712665101147e-06
367,100.0125924007818,25.11939457951326,1.0050872502322992e-06
368,100.09767609854883,24.87047892708965,9.841880929796786e-07
369,99.22699021614453,24.90182507545751,1.008950383140761e-06
370,100.02451017425895,24.964199370292967,9.951693894831656e-07
371,100.49799829124545,24.98138888174508,1.0014679301198554e-06
372,101.45114360779505,25.36381477181849,1.0161222062825543e-06
373,100.9592708260852,25.02597294290365,1.0089683931586552e-06
374,102.15318245751156,25.36632003860779,9.973146935209416e-07
375,99.23265243711195,24.959641709945707,9.91088077745847e-07
376,100.87232063672067,25.039317595158046,9.78481845986707e-07
377,100.18334200573835,24.000899657733946,9.928084668075757e-07
378,102.18980293321768,25.45816383735124,9.97888697611723e-07
379,99.19170171464485,25.173244237948996,9.90128204728488e-07
380,99.16027815781922,25.499005054929825,9.98687430329077e-07
381,99.40060735455597,23.551872310903157,1.0007685188295876e-06
382,97.8761042756902,26.044187352390363,9.977514401819192e-07
383,99.47424497831923,24.930205185922414,9.934999741917653e-07
384,99.24086733844631,25.55409140836876,1.0016865467196671e-06
385,100.1503937864762,24.480047036437234,1.004419406495694e-06
386,100.34175597577716,25.306386952531284,9.890960092255714e-07
387,101.87617083921589,24.47329221841317,1.0141093237974627e-06
388,100.95042383818605,24.688115519652097,9.990141186771574e-07
389,99.4230963443376,25.957015676933395,1.0001884962294485e-06
390,99.10158532865164,24.90465879961833,1.0070821442325655e-06
391,100.49191917150651,25.108716436589862,1.002332161312635e-06
392,98.67976679297936,25.435033865344376,1.0095313663391324e-06
393,101.83145876585435,25.2478409439863,1.0028712416520182e-06
394,101.17944012072128,25.075209452571787,9.938756262535955e-07
395,99.53082434789529,25.182480501233112,1.003615035252061e-06
396,98.28686547090912,26.20170779261914,9.885627379267934e-07
397,101.35387237416542,24.971190601483208,1.001085597057765e-06
398,99.88546015474738,25.100549523357483,9.996677000935553e-07
399,101.23781631197346,25.525327198003804,9.979188314272746e-07
400,98.40557234120563,25.55276296647899,9.987146248856106e-07
401,99.40062497704622,25.59351515278019,9.811815095450235e-07
402,100.00524369971818,25.31936511101459,9.945127509225902e-07
403,100.04698059376474,24.42849754363476,1.000928449011411e-06
404,99.54993452852075,25.816715766150548,1.001598563919974e-06
405,100.62284993234749,24.426827303490654,9.897232485907403e-07
406,98.9323795706174,25.151317732619518,1.012657078408647e-06
407,99.8576205149787,24.62286207499032,9.913382515178549e-07
408,100.1202956317119,24.967930826703505,1.0096945720052673e-06
409,100.51443883405875,25.16438120515174,1.0042719436187167e-06
410,100.7116148780889,25.160678607725135,9.93537726901562e-07
411,98.87535790816213,25.210960377117644,1.0177531089260952e-06
412,98.46588582926438,25.806855634529324,9.880636316824352e-07
413,101.27767682189851,25.22676715075699,1.0091915417361e-06
414,100.33231401197959,24.877921682354675,1.0100058231804298e-06
415,99.25151346344344,25.48204358414418,9.932937979092335e-07
416,101.55115197552253,25.59473524446232,1.0139246530006432e-06
417,100.11567463429286,24.386196092431504,9.974995348540104e-07
418,101.17929718406383,25.29870003492493,1.0028869362927985e-06
419,100.0675184814101,25.350586371155448,1.0026032183877121e-06
420,102.06074792488198,24.851218248320006,9.986569125852945e-07
421,101.7553408424432,25.687853406655808,1.0081080827315978e-06
422,99.75103585152092,24.924972206483737,1.0079348872055221e-06
423,100.97157095095436,25.062788226735773,9.825146802676182e-07
424,100.64537594958514,24.913464087858067,1.0130434024287814e-06
425,101.36863155753235,25.007789523790734,9.833750801196432e-07
426,99.03507653941989,24.451862456552398,1.0103254620434165e-06
427,100.68605145999844,24.279974558702854,1.0112670513682757e-06
428,101.05842448684959,25.797252531612486,9.89090335697848e-07
429,98.24126051357689,24.576519325840835,9.95891857120454e-07
430,98.81674148733423,24.504303825271847,9.889429533151405e-07
431,97.9607678222399,23.923304943198143,9.978507896971127e-07
432,99.73059316555545,24.68051912615525,9.969196571581425e-07
433,100.71754225579596,24.33845510329625,1.0077966053226933e-06
434,101.50235705209603,25.821007580068184,1.013103087461196e-06
435,100.07409478041977,25.504908544671316,1.0139568381078996e-06
436,101.6286155455713,24.655924827411138,9.94378319734217e-07
437,98.6198985417851,26.126217902672153,9.979077812625548e-07
438,98.29661756064485,25.490882743495796,9.831656180777904e-07
439,99.94445230110338,24.837584308245688,9.919412993350381e-07
440,100.38406544893931,23.750297142563213,1.0096485163309746e-06
441,99.96730525190591,26.145471286295372,1.0161558282354823e-06
442,97.93255789996013,24.305213766618202,9.876565112812007e-07
443,99.91087996048721,24.177300626521554,9.94075357408471e-07
444,98.69553049949515,25.51128521600482,9.997359424304108e-07
445,100.66967254883004,26.219876203169637,1.002801611588196e-06
446,100.36659824609684,25.69213640925526,9.919039648007834e-07
447,99.06012021367265,25.28195456002618,1.0042406104446408e-06
448,99.4861330826633,25.297377170832643,9.952616065292909e-07
449,98.94078647811105,25.426707779390153,9.998554772912172e-07
450,99.93732090272682,25.37946429489338,1.005462842480037e-06
451,100.95514232050124,25.140595711984687,1.0000642226981093e-06
452,99.01427395366446,25.052100551975936,9.956361410947342e-07
453,100.50404651551784,24.968703436050237,9.989039019607416e-07
454,99.46974238162755,24.62301770556666,9.991163704079465e-07
455,99.20712716773765,24.859662461566614,9.962998897011788e-07
456,99.89296964004544,24.153521592902308,9.974120393733288e-07
457,98.96475767758062,24.950830186602627,1.0159864717050472e-06
458,99.44635069465282,24.50570444642454,1.0056091944794124e-06
459,98.80212210741115,24.448205341392114,9.970451968197083e-07
460,101.96472513291639,25.089947075576738,1.0069695440451074e-06
461,100.03526355197172,25.6960011431723,9.9666180510244e-07
462,99.30027449200742,25.459158303001157,1.0117312463758665e-06
463,100.21397991073422,24.214749698188413,1.0036964219219808e-06
464,99.88767195030917,24.50518593171483,9.989269785599577e-07
465,99.77903040046678,25.47038559399411,1.0044771692581028e-06
466,100.61416670004343,24.508756303230847,9.84291238479315e-07
467,100.7575077100473,24.887683425001487,9.88732325310902e-07
468,99.46949885238948,25.275026049512277,9.880607499360095e-07
469,99.42418175935532,24.515827772568183,1.001429430947637e-06
470,99.72494830284836,25.05268775307298,1.0173251499948508e-06
471,97.69807883526441,24.3329872525409,1.0223130014619262e-06
472,98.48480893780145,24.699316178024393,1.0063805110144075e-06
473,101.36687426744453,25.15989096707127,1.0050084447494444e-06
474,101.64496771350129,24.203503133234165,9.819894226584727e-07
