time,water_flow,temperature,vacuum_pressure
252,93.83745519375557,25.39439934827754,1.264960630617814e-06
253,94.02249717898573,27.012469113726617,1.2419284318319755e-06
254,95.93766146684351,26.29066281613531,1.2503449406301473e-06
255,95.17149531082565,26.496501065223686,1.2534870077976746e-06
256,95.43147627523952,26.75577488528702,1.242042107978075e-06
257,95.2005892164005,25.77441877121985,1.2629134924175839e-06
258,95.23069592092814,26.526735949517615,1.250760096682574e-06
259,93.49352787168891,26.161179454550606,1.2570460964882297e-06
260,95.84731770662144,26.723385387608246,1.2554805062808813e-06
261,95.94958999242778,25.241386289824252,1.2531066149428031e-06
262,94.53060925593198,26.260452849879364,1.2619295501451943e-06
263,94.69652305018613,26.013589672108022,1.2608439042143198e-06
264,93.18889249744427,26.536131475317077,1.2602814211772133e-06
265,95.21425475601784,26.5600220936841,1.2577153837831966e-06
266,95.25205744171416,25.976187052588987,1.2691952467078296e-06
267,94.59780898300069,25.97891306791198,1.2835361726849227e-06
268,95.7643533598705,26.284667315721336,1.2693988723283913e-06
269,94.28592276902006,25.896678886342396,1.2789611821491114e-06
270,95.1646059258936,26.770991847726066,1.2560977807484653e-06
271,93.56033566130789,26.170396399776276,1.2725776143929377e-06
272,94.53644784912576,24.90650589033918,1.2610263168102891e-06
273,94.36564574209717,26.177588971689094,1.258230750724681e-06
274,94.74530792204094,25.850728089578016,1.2666062859254097e-06
275,94.13047307116665,25.559362092269527,1.2869189933441358e-06
276,94.34852740432834,25.761286680888713,1.2855001582866965e-06
277,95.2860471714415,26.439704235916487,1.2794300472205441e-06
278,94.00323576276178,27.054320414124117,1.2626729944011007e-06
279,92.81342289926133,26.55159223693249,1.2770371934861206e-06
280,96.14958390420543,26.096748305892127,1.2830170000890173e-06
281,95.76145407869048,26.632952097585353,1.2827553622957861e-06
282,93.06773730489438,26.180454844890505,1.2635620641651925e-06
283,95.0297078052452,26.067699815418425,1.2740968215198013e-06
284,93.81702522944865,25.84281866588351,1.2833592223585128e-06
285,94.56348721533105,25.549085596624142,1.290362909095172e-06
286,94.5742241290135,26.235038146720278,1.2640387217890007e-06
287,94.02559219968369,26.514026744960066,1.2853787602452013e-06
288,93.4562343344136,26.391688164992555,1.2894304876987895e-06
289,93.52945894768374,26.23701653602632,1.297496119885162e-06
290,93.28380808451875,25.977126969651607,1.2969285758423743e-06
291,93.34817779176956,26.759123095842483,1.2968257131880881e-06
292,94.09282170995064,25.80143404002671,1.2840005949329807e-06
293,93.42424001088925,26.85301395692174,1.2739199786287668e-06
294,94.80205206571263,25.968891490536638,1.290069472429386e-06
295,95.58724615533592,26.098782381323485,1.3050163182520856e-06
296,93.49994675862996,25.746607404692163,1.3099345452752442e-06
297,94.29940450053537,26.23429892655718,1.304105491022978e-06
298,94.53968511030294,26.97765622923899,1.3022934082280173e-06
299,94.49200227091927,26.752814044221978,1.3027963964838596e-06
300,94.07595526791609,26.989211056014017,1.2944388125323922e-06
301,94.72268241835972,26.76607127296697,1.2996993970644637e-06
302,94.44224895268066,25.958165085734816,1.3186906952582633e-06
303,92.7023375776727,26.34960538783622,1.2935744199420813e-06
304,94.78915606438927,26.129900435441268,1.3201477879070985e-06
305,94.78729083726675,27.19028745201952,1.3017797184550793e-06
306,93.11671389582142,25.931605676786845,1.3192543210909506e-06
307,93.8979378354476,26.981848844694557,1.2929318499050246e-06
308,94.52332899281107,26.986476935054384,1.3138590420116466e-06
309,93.61068618042063,27.459810100858046,1.3016322986405238e-06
310,94.87297804776601,26.34515670368525,1.2958473280807581e-06
311,96.14387249461936,26.91116107979008,1.3131853404241096e-06
312,92.97401396736502,27.70082591826942,1.3220947178859596e-06
313,92.35895539684623,26.256179161533154,1.304550585614065e-06
314,94.02381859560488,25.80247987623382,1.299009840395416e-06
315,94.42156250512615,25.634994983046116,1.3140815523566503e-06
316,93.44913362615524,26.936356014430665,1.3151256467122283e-06
317,95.11326066332103,25.64342489597071,1.322483196275545e-06
318,92.30139420027675,26.403840473531037,1.3274959457136447e-06
319,94.31291862303162,26.81365659351948,1.318405848187275e-06
320,92.9941391792411,26.69258776841496,1.3385550331479428e-06
321,95.2993779062073,26.817722432092086,1.3232423474453529e-06
322,95.55251535316812,26.721144927900426,1.318535734939931e-06
323,92.77334341221666,27.254432906656696,1.3068843264089717e-06
324,92.97044286409141,26.1438418096306,1.3213734047968382e-06
325,94.3595878869798,26.286502430770735,1.3216361305458886e-06
326,93.09286935021049,26.243670277364586,1.3356030479628148e-06
327,93.41458878206775,27.050095905931308,1.3316248362406685e-06
328,93.46538842054241,27.090199294197532,1.3162063087836738e-06
329,91.50032684380234,26.870612659659255,1.3307225438641104e-06
330,93.38616225390577,27.241746833444964,1.3367153117172906e-06
331,92.69027222593583,26.06597956631181,1.3462803135938783e-06
332,92.86687717760023,27.493612055775568,1.3408750396741405e-06
333,94.78363200346882,27.42661931085613,1.3406084665431147e-06
334,92.06349310572074,27.037810998622874,1.3346008599461514e-06
335,94.11320518674798,27.56589945438553,1.3388831200542344e-06
336,93.00103706966819,25.851688396161112,1.3484950490070615e-06
337,92.98023983150416,26.422775931868674,1.3236722260252036e-06
338,94.0303718960517,26.322348269659024,1.3345056067278303e-06
339,93.5600512945689,27.055739661878672,1.3312743125124376e-06
340,93.77061299721953,26.174929630198925,1.343791531187261e-06
341,94.14818466053286,27.08374757466874,1.353302221756508e-06
342,92.82869161681667,27.39526807199836,1.3360302571327893e-06
343,92.52776326549225,27.062601450042,1.3190969563253057e-06
344,92.03484947344221,26.86187551183075,1.3398777925497553e-06
345,92.27458947002104,26.231063329549627,1.354134737320174e-06
346,96.02909442530873,26.306574516937317,1.3513762990294988e-06
347,94.30467958073679,27.35980945264833,1.3512818624781058e-06
348,91.68892563379198,27.129674501952664,1.3452000669812554e-06
349,91.69754204325642,26.725490240311228,1.336209692637802e-06
350,93.48186606171849,26.541045227117056,1.3551529432162446e-06
351,93.52726479737797,25.74209606344431,1.3426571818996537e-06
352,93.50888383531736,26.224573790657782,1.3738409673338044e-06
353,92.6850442064463,27.72070954356986,1.3587050720835452e-06
354,92.7945457399971,26.129772214498765,1.3481935169744606e-06
355,93.22787952415936,26.869739910610537,1.3488861475261137e-06
356,92.96589300629333,27.2837219865976,1.3550705579338642e-06
357,90.64069962725246,26.157538665998853,1.3546049807797823e-06
358,92.6102003694248,26.88235523739054,1.3691683377552995e-06
359,91.96859356573968,27.26395776875533,1.3608641616974404e-06
360,92.97521141890851,26.806249660953625,1.3526836826109148e-06
361,95.76525900260341,28.239201527833384,1.3799044068515578e-06
362,93.1274816654743,25.9757003705609,1.3624930833152022e-06
363,92.4264703138276,27.34436426494194,1.370688396759689e-06
364,93.64180150197726,26.73359913130177,1.3579177349255524e-06
365,93.18268788720921,27.21096007741834,1.3686311562774453e-06
366,93.10009449045185,27.050653575849623,1.3691110999114319e-06
367,93.26685059321566,26.468421901445,1.3481035070790385e-06
368,94.69654356482954,26.95449819622967,1.3881527511046062e-06
369,91.48911156467409,25.916049274300857,1.3819064446092254e-06
370,93.07363207681145,27.151623750285697,1.3660280468385402e-06
371,91.65361887001846,27.004079232995263,1.3599773025954414e-06
372,93.11551264634225,27.17933008432155,1.3754756161380355e-06
373,91.6213134885139,27.394059162543574,1.373866976994144e-06
374,92.10263318639491,27.053809920104857,1.3775566894856322e-06
375,92.2049100857621,26.949044709899137,1.3769157739619408e-06
376,93.45581671934471,26.439465831669352,1.3810624098930594e-06
377,93.3784544439424,26.528889618175477,1.391473056993918e-06
378,91.19428262355362,27.483367310088667,1.3836810320512864e-06
379,92.47493411099985,27.613167702852987,1.3685034450109007e-06
380,91.69042014525083,26.78094478184397,1.3936256285271244e-06
381,91.12149508932467,26.92800137362664,1.3974061456348829e-06
382,92.14298294957563,26.45769281250312,1.4135205673451209e-06
383,92.03151721154418,27.50137842263372,1.371765059667604e-06
384,94.74671648634552,27.25270841184589,1.3864288201315028e-06
385,92.7329598253607,27.895608718231877,1.36417901296811e-06
386,90.90238249924576,26.49083846141013,1.391531491563792e-06
387,91.69522599582906,26.74599605049089,1.3815179970183323e-06
388,93.2613832954294,27.055722961262788,1.4072344579482496e-06
389,94.30844277286992,27.268244768862886,1.3812538502998142e-06
390,90.61401668776205,26.842166181226183,1.3731081696203275e-06
391,90.30007561486096,26.51851945477315,1.3862873625929746e-06
392,94.03096517537178,27.400703764461788,1.3722451222878285e-06
393,92.5296141773709,27.32556768127279,1.4005109945450732e-06
394,91.25170726812364,26.511862949718136,1.3733491695374367e-06
395,92.63462908612243,27.65272140055275,1.3952845758118316e-06
396,89.44425226098312,27.565099354598303,1.3752218818014378e-06
397,92.06337550659717,27.052148248623897,1.3937970219546334e-06
398,92.3678211728431,27.029798931188015,1.4144337815580454e-06
399,92.94427013953782,27.272028885557955,1.402606478914358e-06
400,90.98610404770746,26.56914846487187,1.3913650639503506e-06
401,92.06568716140336,27.02001573958204,1.4006879651106092e-06
402,91.03457537394041,25.933808227695412,1.4021801687204442e-06
403,92.19538375567431,27.45322782275147,1.407726303458434e-06
404,91.02465367763698,26.23925338877907,1.3903314163671918e-06
405,91.49189916083978,27.776709914214496,1.4109256727384735e-06
406,90.88418460520977,26.864939953016776,1.3789560836839722e-06
407,92.51113624182365,26.929166509034413,1.400701154476362e-06
408,92.69845111665667,26.726133046957745,1.4031172615754846e-06
409,91.58537943004258,26.900980563038964,1.4153332682607123e-06
410,91.83823799496002,27.75926567257402,1.4102263085267687e-06
411,90.33140858536646,25.81109567173246,1.3969443694614371e-06
412,91.46032335199322,27.69848269304409,1.4021500687418298e-06
413,91.68979538295825,27.234011740550855,1.414986800095474e-06
414,94.34079309102998,26.46648917607139,1.4132093265813543e-06
415,90.58803297422584,26.53734380347538,1.4092087589036425e-06
416,93.14417723875245,27.9181965136041,1.4111916621048802e-06
417,92.6568587734658,26.612246560028634,1.4239616799715928e-06
418,91.92063640449014,26.51332474470202,1.412823074271308e-06
419,93.37862048419514,27.663657271182363,1.4181190875597091e-06
420,91.97210547260686,27.26927643814296,1.4416993658808054e-06
421,91.96915919566793,26.6360372117318,1.4067631736311608e-06
422,91.50687934698246,27.21831248770231,1.4034815726842536e-06
423,92.76356888241862,26.602123658179863,1.430835896647986e-06
424,92.61646923381088,27.670410699211303,1.417213569387059e-06
425,90.87432271250378,27.655685482436567,1.4218176247225738e-06
426,90.16075280540123,27.396003099410972,1.4181884362186889e-06
427,91.25701936260434,27.31583053062351,1.424401998592325e-06
428,90.63996143560234,28.020594062433688,1.4439853811209634e-06
429,91.35647542538464,27.144843163694112,1.4370212845861812e-06
430,92.63743813468415,26.5590629372896,1.4386222351188696e-06
431,90.9226983449132,27.379736956416153,1.4168377294420736e-06
432,91.31717661868842,28.203023524768557,1.4204884626344714e-06
433,91.3980227348084,26.657620253407075,1.4046092134051457e-06
434,92.16843088220527,26.98926861665301,1.4259061917891724e-06
435,89.05311066601539,27.383223019050728,1.4445670318638566e-06
436,90.6732997052347,27.15304757549713,1.4411694651574837e-06
437,91.47128369227947,26.693848209811343,1.4347848673704787e-06
438,92.44007895642686,27.750928928115236,1.4377769971628195e-06
439,90.7280975524938,28.35502036100863,1.432111144574246e-06
440,89.32344729395813,27.298065729511954,1.4420475888240177e-06
441,91.79971144596614,26.752965855131997,1.4486587827948061e-06
442,90.52463761117437,26.435519737473264,1.4258411321258952e-06
443,89.95033334090964,27.34398799061059,1.4459964768783735e-06
444,90.49565461028678,27.771938671658127,1.4533243487095467e-06
445,90.91547464234415,27.46258387324769,1.4408489971103663e-06
446,90.47525533546178,27.228798079540574,1.4530070061212059e-06
447,88.85443394290094,26.940364174105348,1.4751465444447255e-06
448,91.93706619688713,26.693918183640957,1.446956572070131e-06
449,92.29487504127871,27.662375663162443,1.4529330705000533e-06
450,91.65152199133951,27.706885810692793,1.4426194291633861e-06
451,89.84231432957519,26.48213510665463,1.4528125116260205e-06
452,90.75850846605248,28.054919489090345,1.4566027162498231e-06
453,90.93347868477053,27.552035610447,1.4549484234027013e-06
454,91.51879438956192,27.969797322572898,1.4438030468029113e-06
455,91.56834048871809,26.603936125757443,1.4570636177132545e-06
456,90.1458262012215,26.597087922292282,1.4706219593871763e-06
457,90.94199555641356,27.210515345116352,1.4614863576451453e-06
458,91.29728040461525,27.541392213447597,1.4676198718907184e-06
459,92.27582232214677,28.193180411463484,1.4566298802998737e-06
460,91.50450653982472,27.653039456907567,1.4674990023942372e-06
461,91.56905668737552,27.183659361593982,1.4637926783821654e-06
462,90.84382662792936,26.79681539616705,1.4524908927031276e-06
463,92.1504591452035,27.930000286359576,1.4661852100479888e-06
464,91.1297627959595,26.837647287124643,1.4540830333655967e-06
465,89.83891208982644,28.13923427738616,1.458671197251152e-06
466,92.0833699701252,27.187807675196744,1.4678932830729239e-06
467,91.35790327253902,28.130291036308925,1.4699724427338013e-06
468,90.19695597887151,27.679465645029637,1.4561076753492286e-06
